transaction_id,date,amount,transaction_type,status
TXN004980,2025-10-21,7054,outgoing,normal
TXN004981,2025-08-08,7535,incoming,normal
TXN004982,2024-07-08,15650,outgoing,normal
TXN004983,2023-01-31,15879,outgoing,unsuccessful
TXN004984,2022-11-29,13409,outgoing,normal
TXN004985,2023-11-02,18038,outgoing,normal
TXN004986,2022-03-22,17348,outgoing,normal
TXN004987,2023-12-14,14128,incoming,unsuccessful
TXN004988,2025-05-31,16173,incoming,normal
TXN004989,2025-05-21,5868,outgoing,normal
TXN004990,2024-08-30,7998,outgoing,normal
TXN004991,2021-10-06,15595,incoming,normal
TXN004992,2025-08-30,12520,incoming,normal
TXN004993,2022-08-11,4931,incoming,normal
TXN004994,2025-06-23,18871,outgoing,normal
TXN004995,2021-01-24,12208,outgoing,normal
TXN004996,2023-04-26,13358,outgoing,normal
TXN004997,2022-11-27,12445,incoming,normal
TXN004998,2022-04-06,5807,incoming,normal
TXN004999,2024-08-19,7941,incoming,normal
TXN005000,2024-01-01,19124,outgoing,normal
TXN005001,2025-01-17,13534,outgoing,unsuccessful
TXN005002,2023-04-02,7349,incoming,normal
TXN005003,2025-11-07,19397,outgoing,normal
TXN005004,2025-11-28,15220,incoming,normal
TXN005005,2024-09-19,4944,outgoing,unsuccessful
TXN005006,2023-07-02,15037,incoming,normal
TXN005007,2024-02-09,4274,outgoing,normal
TXN005008,2024-11-13,16270,outgoing,normal
TXN005009,2021-01-25,5058,outgoing,normal
TXN005010,2022-01-08,7526,incoming,normal
TXN005011,2021-05-27,15709,incoming,normal
TXN005012,2022-11-10,2182,outgoing,normal
TXN005013,2023-12-30,7614,incoming,normal
TXN005014,2021-01-22,18645,outgoing,normal
TXN005015,2022-12-24,1304,incoming,normal
TXN005016,2021-06-30,14762,incoming,normal
TXN005017,2024-08-18,12019,outgoing,normal
TXN005018,2022-08-01,4219,incoming,normal
TXN005019,2025-06-16,8315,outgoing,normal
TXN005020,2025-11-17,5030,outgoing,normal
TXN005021,2024-03-24,10294,incoming,normal
TXN005022,2022-03-14,13102,incoming,normal
TXN005023,2022-05-27,16045,outgoing,normal
TXN005024,2023-08-20,17534,incoming,normal
TXN005025,2023-03-22,16560,outgoing,normal
TXN005026,2021-08-09,12874,incoming,normal
TXN005027,2024-07-09,9012,incoming,normal
TXN005028,2023-11-30,17808,incoming,normal
TXN005029,2025-01-28,6526,incoming,normal
TXN005030,2022-02-27,5287,outgoing,normal
TXN005031,2026-01-27,2944,outgoing,normal
TXN005032,2024-05-23,15876,incoming,normal
TXN005033,2022-11-08,1110,incoming,unsuccessful
TXN005034,2024-05-20,7077,outgoing,normal
TXN005035,2022-03-08,15668,outgoing,normal
TXN005036,2022-04-09,16152,outgoing,unsuccessful
TXN005037,2022-03-25,7845,incoming,unsuccessful
TXN005038,2023-03-16,6742,outgoing,normal
TXN005039,2025-04-24,17037,outgoing,normal
TXN005040,2022-07-21,10923,outgoing,normal
TXN005041,2024-11-10,9547,incoming,normal
TXN005042,2024-02-16,16275,incoming,normal
TXN005043,2024-04-16,8137,incoming,normal
TXN005044,2023-09-06,1223,incoming,unsuccessful
TXN005045,2021-04-06,9797,outgoing,normal
TXN005046,2025-07-29,17620,outgoing,normal
TXN005047,2022-09-07,3344,incoming,normal
TXN005048,2025-10-08,1741,outgoing,normal
TXN005049,2021-04-02,9326,outgoing,normal
TXN005050,2024-03-17,19890,outgoing,normal
TXN005051,2021-08-04,14607,incoming,normal
TXN005052,2021-09-30,4040,incoming,normal
TXN005053,2023-06-17,16189,incoming,normal
TXN005054,2024-04-14,1355,outgoing,normal
TXN005055,2021-04-27,6059,outgoing,normal
TXN005056,2022-09-24,13832,incoming,normal
TXN005057,2023-10-18,7093,incoming,normal
TXN005058,2023-12-05,14513,outgoing,normal
TXN005059,2023-07-24,8002,outgoing,normal
TXN005060,2023-01-08,14229,incoming,unsuccessful
TXN005061,2024-01-06,12043,outgoing,normal
TXN005062,2024-05-26,16235,incoming,normal
TXN005063,2022-12-28,12418,outgoing,normal
TXN005064,2024-04-06,17513,incoming,normal
TXN005065,2024-02-08,12691,outgoing,normal
TXN005066,2021-11-11,12835,outgoing,normal
TXN005067,2022-03-05,11478,outgoing,normal
TXN005068,2023-10-30,2581,incoming,normal
TXN005069,2025-01-25,12560,incoming,normal
TXN005070,2021-07-07,6665,outgoing,normal
TXN005071,2023-10-16,11632,incoming,normal
TXN005072,2025-09-18,12232,incoming,normal
TXN005073,2025-02-17,1819,incoming,normal
TXN005074,2023-08-17,13541,outgoing,unsuccessful
TXN005075,2025-08-30,1889,outgoing,normal
TXN005076,2024-02-28,13018,incoming,normal
TXN005077,2025-02-17,18926,incoming,normal
TXN005078,2025-05-06,2312,outgoing,normal
TXN005079,2023-02-24,19642,incoming,normal
TXN005080,2023-02-11,3975,outgoing,normal
TXN005081,2025-10-18,19212,outgoing,normal
TXN005082,2025-05-23,1865,incoming,normal
TXN005083,2024-05-25,2601,incoming,normal
TXN005084,2024-07-30,12561,outgoing,normal
TXN005085,2024-01-25,10552,outgoing,normal
TXN005086,2021-12-29,2071,incoming,normal
TXN005087,2022-07-10,6091,incoming,normal
TXN005088,2025-09-30,15238,outgoing,normal
TXN005089,2024-01-08,17379,incoming,normal
TXN005090,2022-06-14,15715,outgoing,normal
TXN005091,2022-03-09,11130,incoming,unsuccessful
TXN005092,2024-10-15,17510,outgoing,normal
TXN005093,2023-03-21,10591,outgoing,normal
TXN005094,2021-04-30,7313,incoming,normal
TXN005095,2024-01-20,11751,outgoing,normal
TXN005096,2026-01-11,1477,outgoing,normal
TXN005097,2023-04-29,11405,outgoing,normal
TXN005098,2025-03-06,8734,incoming,unsuccessful
TXN005099,2024-12-09,8482,outgoing,normal
TXN005100,2021-08-18,6515,incoming,normal
TXN005101,2025-07-07,11271,incoming,normal
TXN005102,2022-03-26,16642,incoming,normal
TXN005103,2024-11-11,11326,outgoing,normal
TXN005104,2024-07-13,13124,outgoing,normal
TXN005105,2021-05-30,16211,incoming,normal
TXN005106,2023-03-28,19955,outgoing,normal
TXN005107,2022-05-15,9475,incoming,normal
TXN005108,2023-03-02,12674,outgoing,normal
TXN005109,2025-02-02,15689,outgoing,normal
TXN005110,2024-04-06,18256,outgoing,normal
TXN005111,2024-09-18,14997,incoming,normal
TXN005112,2023-12-31,16518,incoming,unsuccessful
TXN005113,2022-06-03,18108,incoming,unsuccessful
TXN005114,2023-04-23,9268,incoming,normal
TXN005115,2022-08-04,16860,incoming,normal
TXN005116,2023-09-10,11168,outgoing,normal
TXN005117,2022-12-11,8331,outgoing,normal
TXN005118,2021-10-20,9929,incoming,normal
TXN005119,2021-10-01,7436,incoming,normal
TXN005120,2022-04-12,4922,outgoing,normal
TXN005121,2024-12-01,19711,outgoing,normal
TXN005122,2023-07-10,17934,outgoing,normal
TXN005123,2021-10-10,14046,incoming,normal
TXN005124,2026-01-20,2571,outgoing,normal
TXN005125,2021-04-17,16665,outgoing,unsuccessful
TXN005126,2022-02-06,13796,outgoing,normal
TXN005127,2025-03-12,17979,incoming,normal
TXN005128,2022-12-19,5935,incoming,normal
TXN005129,2023-02-22,8941,incoming,normal
TXN005130,2023-08-28,13076,incoming,normal
TXN005131,2024-12-25,16119,incoming,normal
TXN005132,2024-02-17,17831,outgoing,normal
TXN005133,2024-01-20,2278,outgoing,normal
TXN005134,2022-05-09,11849,incoming,unsuccessful
TXN005135,2025-06-24,5287,incoming,normal
TXN005136,2025-03-02,5441,outgoing,normal
TXN005137,2024-02-16,9573,incoming,normal
TXN005138,2021-07-12,7010,outgoing,normal
TXN005139,2023-12-01,4768,outgoing,normal
TXN005140,2025-11-29,15153,incoming,normal
TXN005141,2024-09-04,3625,incoming,normal
TXN005142,2023-08-07,8170,incoming,normal
TXN005143,2024-06-05,16763,outgoing,normal
TXN005144,2021-09-18,4178,outgoing,normal
TXN005145,2024-11-20,3066,incoming,normal
TXN005146,2021-02-14,4444,incoming,unsuccessful
TXN005147,2023-12-14,4098,incoming,normal
TXN005148,2024-10-15,11483,incoming,unsuccessful
TXN005149,2024-10-17,754,incoming,normal
TXN005150,2024-10-17,9377,incoming,normal
TXN005151,2024-07-12,7068,outgoing,normal
TXN005152,2021-04-13,13025,incoming,normal
TXN005153,2025-11-24,8055,incoming,normal
TXN005154,2022-07-20,19253,incoming,normal
TXN005155,2025-11-24,12190,outgoing,normal
TXN005156,2023-11-05,14419,incoming,normal
TXN005157,2021-10-31,7925,incoming,normal
TXN005158,2023-11-07,19141,outgoing,normal
TXN005159,2024-05-30,18158,incoming,unsuccessful
TXN005160,2025-03-31,4276,incoming,normal
TXN005161,2022-09-06,17101,outgoing,normal
TXN005162,2022-10-04,8533,incoming,normal
TXN005163,2022-05-23,8670,outgoing,normal
TXN005164,2025-12-16,12903,incoming,normal
TXN005165,2022-03-09,3017,outgoing,normal
TXN005166,2023-11-22,3020,incoming,normal
TXN005167,2021-11-11,5735,incoming,normal
TXN005168,2025-11-01,6370,incoming,unsuccessful
TXN005169,2022-07-07,11315,incoming,unsuccessful
TXN005170,2023-12-22,7655,incoming,normal
TXN005171,2022-05-29,19852,outgoing,unsuccessful
TXN005172,2024-10-26,16023,incoming,normal
TXN005173,2025-08-28,14770,outgoing,normal
TXN005174,2024-08-06,3663,outgoing,normal
TXN005175,2024-06-07,3643,outgoing,unsuccessful
TXN005176,2022-10-16,7601,incoming,normal
TXN005177,2024-10-20,5525,incoming,normal
TXN005178,2023-01-13,17772,incoming,normal
TXN005179,2024-12-25,19603,outgoing,normal
TXN005180,2024-05-07,3878,outgoing,normal
TXN005181,2023-09-05,14190,outgoing,normal
TXN005182,2023-02-28,7096,incoming,normal
TXN005183,2025-02-05,8496,outgoing,normal
TXN005184,2023-08-11,3558,outgoing,normal
TXN005185,2022-02-23,7387,incoming,normal
TXN005186,2023-03-12,15671,incoming,normal
TXN005187,2024-02-16,16420,outgoing,normal
TXN005188,2024-09-26,12092,incoming,unsuccessful
TXN005189,2023-12-16,2427,outgoing,unsuccessful
TXN005190,2024-07-06,17646,incoming,normal
TXN005191,2021-09-07,2495,outgoing,normal
TXN005192,2025-03-15,2094,outgoing,normal
TXN005193,2021-03-31,7875,incoming,normal
TXN005194,2022-12-14,17333,incoming,normal
TXN005195,2024-04-15,14116,outgoing,normal
TXN005196,2022-01-17,16721,incoming,normal
TXN005197,2023-09-18,18523,incoming,normal
TXN005198,2025-04-25,6062,outgoing,normal
TXN005199,2021-06-07,5987,outgoing,normal
TXN005200,2025-02-02,10170,outgoing,normal
TXN005201,2024-09-03,14887,incoming,normal
TXN005202,2024-04-17,6899,outgoing,normal
TXN005203,2025-12-03,5296,outgoing,normal
TXN005204,2022-08-13,1474,incoming,normal
TXN005205,2025-10-05,18859,incoming,normal
TXN005206,2026-01-27,14866,outgoing,normal
TXN005207,2023-10-19,3592,outgoing,normal
TXN005208,2023-08-29,5896,outgoing,normal
TXN005209,2024-08-08,18097,incoming,normal
TXN005210,2021-11-19,19066,outgoing,normal
TXN005211,2022-01-24,10183,incoming,normal
TXN005212,2025-01-11,7751,outgoing,unsuccessful
TXN005213,2022-09-21,12854,incoming,unsuccessful
TXN005214,2022-02-09,4810,incoming,normal
TXN005215,2021-03-16,15118,outgoing,normal
TXN005216,2022-11-23,9850,incoming,normal
TXN005217,2021-09-02,18576,outgoing,normal
TXN005218,2024-12-31,11244,outgoing,normal
TXN005219,2022-10-22,3055,outgoing,normal
TXN005220,2023-02-16,5817,outgoing,normal
TXN005221,2025-06-23,14801,incoming,normal
TXN005222,2021-12-10,4236,outgoing,normal
TXN005223,2024-03-03,619,incoming,unsuccessful
TXN005224,2021-06-14,17984,incoming,normal
TXN005225,2024-03-20,6720,outgoing,normal
TXN005226,2025-02-06,11261,incoming,normal
TXN005227,2021-09-24,16593,outgoing,normal
TXN005228,2023-08-16,13841,outgoing,normal
TXN005229,2023-09-11,12957,incoming,normal
TXN005230,2024-01-26,909,outgoing,normal
TXN005231,2022-01-11,1362,outgoing,normal
TXN005232,2021-09-09,16248,outgoing,normal
TXN005233,2021-12-09,15855,outgoing,normal
TXN005234,2021-03-23,18966,outgoing,normal
TXN005235,2023-04-09,19419,incoming,normal
TXN005236,2024-10-07,7048,outgoing,normal
TXN005237,2024-07-09,12964,outgoing,normal
TXN005238,2022-12-23,18053,incoming,normal
TXN005239,2025-11-29,7800,outgoing,normal
TXN005240,2024-06-13,1978,outgoing,normal
TXN005241,2022-07-16,14666,outgoing,normal
TXN005242,2025-02-23,11248,incoming,normal
TXN005243,2023-12-26,14474,outgoing,normal
TXN005244,2026-01-29,15023,incoming,normal
TXN005245,2021-02-26,7920,outgoing,normal
TXN005246,2022-04-14,14782,incoming,normal
TXN005247,2024-08-23,2098,incoming,normal
TXN005248,2024-04-22,14253,outgoing,normal
TXN005249,2021-07-09,14494,incoming,normal
TXN005250,2025-11-25,15130,outgoing,normal
TXN005251,2025-03-28,18733,incoming,unsuccessful
TXN005252,2022-08-07,3338,outgoing,unsuccessful
TXN005253,2022-04-07,8278,outgoing,normal
TXN005254,2025-08-09,9788,outgoing,normal
TXN005255,2021-02-07,11354,incoming,unsuccessful
TXN005256,2021-01-15,8745,outgoing,normal
TXN005257,2024-04-17,16256,outgoing,normal
TXN005258,2024-07-23,13213,incoming,normal
TXN005259,2023-12-12,18130,incoming,normal
TXN005260,2022-07-27,14824,incoming,normal
TXN005261,2025-09-28,9454,incoming,normal
TXN005262,2025-02-13,4348,incoming,normal
TXN005263,2024-10-03,16224,incoming,normal
TXN005264,2024-01-21,7008,incoming,normal
TXN005265,2022-01-10,3218,incoming,normal
TXN005266,2022-12-22,2451,outgoing,normal
TXN005267,2024-06-28,2688,incoming,normal
TXN005268,2023-02-01,7137,outgoing,normal
TXN005269,2025-03-13,4981,incoming,normal
TXN005270,2025-02-25,19364,incoming,normal
TXN005271,2021-01-13,11135,incoming,normal
TXN005272,2025-06-08,10988,incoming,normal
TXN005273,2023-09-15,13601,incoming,normal
TXN005274,2022-04-26,4791,incoming,normal
TXN005275,2024-02-14,14232,incoming,normal
TXN005276,2026-01-20,2272,incoming,normal
TXN005277,2022-12-12,14256,incoming,normal
TXN005278,2024-12-09,1133,incoming,normal
TXN005279,2023-12-29,17692,incoming,normal
TXN005280,2021-09-19,18611,outgoing,normal
TXN005281,2024-02-07,15228,outgoing,normal
TXN005282,2024-11-19,6089,incoming,normal
TXN005283,2023-03-07,19941,incoming,normal
TXN005284,2025-05-07,19779,outgoing,normal
TXN005285,2023-05-04,19444,incoming,normal
TXN005286,2023-01-30,7883,outgoing,normal
TXN005287,2024-05-09,17903,incoming,normal
TXN005288,2023-05-15,18479,outgoing,normal
TXN005289,2022-12-29,11614,outgoing,normal
TXN005290,2024-06-02,7270,incoming,normal
TXN005291,2022-10-26,7036,incoming,unsuccessful
TXN005292,2021-01-06,3623,incoming,normal
TXN005293,2022-01-30,19207,incoming,normal
TXN005294,2024-09-28,12878,outgoing,normal
TXN005295,2025-02-15,6607,incoming,normal
TXN005296,2025-02-15,14057,incoming,normal
TXN005297,2021-02-05,18602,outgoing,normal
TXN005298,2021-01-23,4906,outgoing,normal
TXN005299,2024-05-11,5413,outgoing,normal
TXN005300,2025-07-02,1087,outgoing,normal
TXN005301,2024-10-12,15115,incoming,normal
TXN005302,2022-11-10,9433,outgoing,normal
TXN005303,2023-11-08,7211,outgoing,normal
TXN005304,2021-07-12,19859,outgoing,normal
TXN005305,2023-11-09,6694,incoming,normal
TXN005306,2025-08-17,13859,incoming,normal
TXN005307,2024-03-18,5682,outgoing,normal
TXN005308,2021-11-05,18332,incoming,normal
TXN005309,2023-09-19,8864,outgoing,normal
TXN005310,2025-07-23,17950,incoming,normal
TXN005311,2025-01-05,18984,incoming,normal
TXN005312,2026-02-13,10523,outgoing,unsuccessful
TXN005313,2024-12-05,11950,incoming,normal
TXN005314,2022-02-11,10372,incoming,normal
TXN005315,2025-02-12,17567,outgoing,normal
TXN005316,2022-04-06,3332,outgoing,normal
TXN005317,2022-05-13,12308,outgoing,normal
TXN005318,2021-10-06,19263,incoming,normal
TXN005319,2022-11-07,5420,outgoing,normal
TXN005320,2024-11-12,755,outgoing,normal
TXN005321,2021-04-06,2727,outgoing,normal
TXN005322,2023-05-11,3894,incoming,normal
TXN005323,2023-04-22,2083,outgoing,normal
TXN005324,2023-02-10,5527,incoming,normal
TXN005325,2021-09-17,7393,outgoing,normal
TXN005326,2023-05-25,17578,incoming,normal
TXN005327,2021-05-28,19222,outgoing,normal
TXN005328,2021-06-28,13325,outgoing,normal
TXN005329,2025-05-13,11371,incoming,normal
TXN005330,2023-10-15,1489,incoming,normal
TXN005331,2025-12-25,3938,incoming,normal
TXN005332,2024-10-24,10660,incoming,normal
TXN005333,2026-01-13,6500,incoming,normal
TXN005334,2021-01-03,14741,incoming,normal
TXN005335,2024-03-29,13488,incoming,normal
TXN005336,2023-07-15,12087,incoming,normal
TXN005337,2025-04-21,16748,incoming,normal
TXN005338,2021-03-24,4313,outgoing,normal
TXN005339,2025-03-23,5346,incoming,normal
TXN005340,2021-10-01,11339,outgoing,normal
TXN005341,2021-07-05,712,outgoing,normal
TXN005342,2022-08-06,6839,outgoing,normal
TXN005343,2022-02-01,12619,outgoing,normal
TXN005344,2025-09-20,19238,incoming,normal
TXN005345,2025-11-14,8014,incoming,normal
TXN005346,2022-12-29,4254,incoming,normal
TXN005347,2024-06-08,6698,outgoing,normal
TXN005348,2026-01-06,9389,outgoing,normal
TXN005349,2023-11-09,17523,outgoing,normal
TXN005350,2023-12-27,16461,incoming,normal
TXN005351,2025-07-19,12261,outgoing,normal
TXN005352,2024-12-11,14720,incoming,normal
TXN005353,2025-09-23,15679,incoming,normal
TXN005354,2024-12-19,15672,incoming,normal
TXN005355,2021-02-17,13782,outgoing,normal
TXN005356,2022-09-24,14630,incoming,normal
TXN005357,2022-10-26,4409,outgoing,normal
TXN005358,2022-02-12,13276,incoming,normal
TXN005359,2022-01-01,17301,outgoing,unsuccessful
TXN005360,2025-02-02,10599,incoming,normal
TXN005361,2024-01-30,15235,outgoing,normal
TXN005362,2026-01-06,11823,outgoing,normal
TXN005363,2024-01-26,1322,outgoing,normal
TXN005364,2022-06-19,9670,outgoing,normal
TXN005365,2021-10-15,2293,incoming,normal
TXN005366,2023-07-30,15130,incoming,normal
TXN005367,2021-11-18,9615,outgoing,normal
TXN005368,2025-07-12,5202,outgoing,normal
TXN005369,2021-04-10,16156,incoming,normal
TXN005370,2024-11-21,6135,outgoing,normal
TXN005371,2021-01-10,17655,incoming,normal
TXN005372,2025-11-04,11032,incoming,normal
TXN005373,2023-05-22,8695,outgoing,normal
TXN005374,2024-01-16,17213,outgoing,normal
TXN005375,2024-05-02,16159,incoming,normal
TXN005376,2022-04-09,12732,outgoing,normal
TXN005377,2024-11-11,16432,incoming,normal
TXN005378,2021-04-24,17836,outgoing,normal
TXN005379,2022-09-25,17473,outgoing,normal
TXN005380,2022-02-17,16945,outgoing,normal
TXN005381,2023-06-23,14054,incoming,normal
TXN005382,2023-07-22,5927,outgoing,normal
TXN005383,2025-10-10,3677,outgoing,normal
TXN005384,2025-02-05,14417,incoming,normal
TXN005385,2023-11-13,17025,outgoing,normal
TXN005386,2025-07-04,1929,incoming,normal
TXN005387,2022-05-04,14413,outgoing,normal
TXN005388,2024-02-29,19667,outgoing,normal
TXN005389,2024-05-23,1142,incoming,normal
TXN005390,2021-04-13,7175,outgoing,normal
TXN005391,2022-09-22,13331,incoming,normal
TXN005392,2025-07-27,6007,outgoing,normal
TXN005393,2022-05-31,3453,outgoing,normal
TXN005394,2023-10-29,7546,incoming,normal
TXN005395,2024-04-04,18685,incoming,normal
TXN005396,2021-01-03,1434,incoming,normal
TXN005397,2022-11-24,8221,outgoing,normal
TXN005398,2025-09-18,19878,incoming,normal
TXN005399,2022-10-04,4842,outgoing,normal
TXN005400,2021-08-26,643,incoming,normal
TXN005401,2025-07-03,1530,incoming,normal
TXN005402,2024-02-04,16276,outgoing,normal
TXN005403,2025-02-14,17546,outgoing,normal
TXN005404,2021-09-30,13810,outgoing,normal
TXN005405,2022-07-18,11212,incoming,normal
TXN005406,2022-10-05,3320,incoming,normal
TXN005407,2024-11-14,13782,incoming,normal
TXN005408,2021-10-11,3472,outgoing,normal
TXN005409,2025-05-04,16951,incoming,normal
TXN005410,2023-10-12,7874,outgoing,normal
TXN005411,2021-04-27,4678,incoming,normal
TXN005412,2023-12-25,1521,incoming,normal
TXN005413,2021-01-01,18382,outgoing,normal
TXN005414,2024-11-24,7561,incoming,normal
TXN005415,2022-05-18,17367,outgoing,normal
TXN005416,2021-01-24,19450,outgoing,normal
TXN005417,2025-01-07,4985,incoming,normal
TXN005418,2021-01-11,18152,outgoing,normal
TXN005419,2025-07-27,9449,outgoing,normal
TXN005420,2021-03-23,553,incoming,normal
TXN005421,2021-04-03,9588,outgoing,normal
TXN005422,2023-09-27,3992,incoming,normal
TXN005423,2023-08-25,17088,incoming,normal
TXN005424,2023-03-31,11617,outgoing,normal
TXN005425,2024-01-05,8339,incoming,normal
TXN005426,2022-03-02,14432,incoming,normal
TXN005427,2024-01-23,8056,outgoing,normal
TXN005428,2021-11-28,5025,incoming,normal
TXN005429,2022-11-22,8497,outgoing,normal
TXN005430,2021-10-24,6822,outgoing,normal
TXN005431,2021-09-18,18604,incoming,normal
TXN005432,2023-04-22,7139,outgoing,normal
TXN005433,2024-01-13,6819,outgoing,normal
TXN005434,2023-08-26,17236,outgoing,normal
TXN005435,2021-01-30,16794,outgoing,normal
TXN005436,2021-11-17,6106,incoming,normal
TXN005437,2023-12-28,1785,outgoing,normal
TXN005438,2023-12-24,883,outgoing,normal
TXN005439,2023-07-27,17563,incoming,normal
TXN005440,2022-10-27,12535,incoming,normal
TXN005441,2022-03-20,1759,incoming,normal
